,train_score,sparsity_sc,sparsity_sp,sparsity_diff
rtn4rl1,0.7549843,0.42286952113195375,0.41666666666666663,-0.006202854465287122
kcnv1,0.75459135,0.4575747799234917,0.37037037037037035,-0.08720440955312136
slco1a4,0.7544231,0.975572659814721,0.6080246913580247,-0.36754796845669624
synpr,0.75389355,0.41955109001244406,0.31481481481481477,-0.10473627519762929
aspn,0.7537777,0.9863114716320228,0.9783950617283951,-0.007916409903627741
hs3st2,0.75359094,0.5262478683688989,0.46604938271604934,-0.060198485652849576
gfra2,0.7526792,0.46623957229110014,0.3950617283950617,-0.07117784389603843
tril,0.75237685,0.9453380651703001,0.6604938271604939,-0.2848442380098062
rbpms,0.7513709,0.9487486749320182,0.9783950617283951,0.029646386796376878
pld4,0.75102526,0.9892150988615938,0.8888888888888888,-0.10032620997270492
serping1,0.75097847,0.9725768539429415,0.9598765432098766,-0.012700310733064879
tesc,0.7509101,0.4666082868599346,0.441358024691358,-0.02525026216857662
lzts1,0.75047225,0.3962759828547725,0.38888888888888884,-0.007387093965883662
foxp2,0.7501139,0.8506245103009633,0.7407407407407407,-0.10988376956022261
wscd1,0.74939585,0.6087477531455961,0.4506172839506173,-0.15813046919497886
tagln,0.74897486,0.9344609853896853,0.9598765432098766,0.025415557820191337
gng11,0.74888104,0.961607595520118,0.5987654320987654,-0.36284216342135256
tek,0.7487048,0.9359358436650228,0.9166666666666666,-0.019269176998356174
sox10,0.7481568,0.9862653823109185,0.7685185185185185,-0.21774686379240005
nxph4,0.748093,0.9599022906392589,0.962962962962963,0.0030606723237041056
ctla2a,0.747421,0.9863114716320228,0.7407407407407407,-0.24557073089128212
hpgd,0.7472234,0.9410056689864958,0.9228395061728395,-0.01816616281365635
rab3b,0.7469837,0.26312393418444946,0.4104938271604939,0.14736989297604441
pglyrp1,0.74696624,0.9725768539429415,0.8024691358024691,-0.17010771814047232
cit,0.7466651,0.068949624372033,0.3858024691358025,0.3168528447637695
sulf2,0.7461841,0.22261142093376962,0.4012345679012346,0.17862314696746495
cd63,0.74617916,0.5849656634557773,0.39814814814814814,-0.18681751530762913
serpinf1,0.7457337,0.9457989583813431,0.9259259259259259,-0.01987303245541716
slc2a1,0.7456907,0.4666082868599346,0.3765432098765432,-0.09006507698339139
nrsn2,0.74442023,0.2485597087154906,0.39814814814814814,0.14958843943265754
kcnk2,0.7431989,0.35447296861317235,0.43827160493827155,0.08379863632509921
cfh,0.74190336,0.9764944462368069,0.8271604938271605,-0.14933395240964642
satb2,0.7418219,0.5130663225330692,0.40740740740740744,-0.10565891512566172
lims2,0.74179083,0.9349218786007282,0.8148148148148149,-0.12010706378591329
vamp5,0.7403696,0.9748813199981564,0.9475308641975309,-0.02735045580062556
gjc1,0.7398113,0.9216020648015855,0.9320987654320988,0.010496700630513334
abcb1a,0.7384026,0.9192515094252661,0.7932098765432098,-0.12604163288205628
tm4sf1,0.7382526,0.9613310595934922,0.8395061728395061,-0.12182488675398606
pnck,0.73817277,0.10144259575056458,0.38888888888888884,0.28744629313832426
fhl1,0.7377842,0.23671475319168545,0.40740740740740744,0.170692654215722
cux2,0.7377766,0.5476794026823986,0.5061728395061729,-0.0415065631762257
frmd8,0.7376403,0.8822417845785131,0.7746913580246914,-0.10755042655382174
dbx2,0.7376078,0.9277319445084574,0.7901234567901234,-0.137608487718334
prex2,0.73724234,0.7752223809743283,0.5524691358024691,-0.22275324517185913
tspan15,0.7368574,0.9043646587085772,0.7839506172839507,-0.12041404142462653
slc39a12,0.7363121,0.9590726828593815,0.6481481481481481,-0.3109245347112334
id1,0.73601836,0.9185601696087017,0.7438271604938271,-0.17473300911487455
fyb,0.7356205,0.9898142600359496,0.9598765432098766,-0.029937716826073046
uchl3,0.7353934,0.052357468774484994,0.404320987654321,0.351963518879836
nkain4,0.7350816,0.45964879937318526,0.44753086419753085,-0.012117935175654404
ifitm1,0.73422,0.9836382910079735,0.9382716049382716,-0.045366686069701956
tle4,0.7338982,0.39401760612066183,0.49382716049382713,0.0998095543731653
rcn3,0.7338856,0.9737290869705489,0.9537037037037037,-0.02002538326684522
lum,0.7334438,0.9913352076323916,0.9876543209876543,-0.0036808866447373134
gsta4,0.7333899,0.43351615430704704,0.441358024691358,0.007841870384310945
sfxn5,0.7331474,0.4415817855002996,0.42901234567901236,-0.01256943982128722
id3,0.732817,0.8498870811632945,0.5648148148148149,-0.2850722663484796
grb14,0.7325301,0.6128036134027746,0.44753086419753085,-0.1652727492052437
camk2d,0.73250663,0.1839424805272618,0.40740740740740744,0.22346492688014563
frmpd4,0.7322085,0.14001935751486383,0.4135802469135802,0.27356088939871637
caln1,0.73108524,0.29506383370972944,0.42901234567901236,0.13394851196928292
rilpl1,0.7308287,0.2889800433239619,0.42592592592592593,0.13694588260196405
dnajc21,0.7301123,0.20910724985020968,0.43518518518518523,0.22607793533497555
garnl3,0.72992283,0.23777480757708436,0.4320987654320988,0.19432395785501444
lhx2,0.7294552,0.6971470710236438,0.4783950617283951,-0.21875200929524874
arhgef10,0.72874594,0.879292068027838,0.8148148148148149,-0.06447725321302311
slc6a20a,0.72869027,0.9851592386044153,0.8858024691358025,-0.09935676946861283
sh3bgrl,0.72840166,0.1351799787989123,0.3827160493827161,0.24753607058380378
eng,0.7278377,0.9085126976079643,0.7777777777777778,-0.13073491983018648
hcn1,0.727818,0.18302069410517585,0.4320987654320988,0.24907807132692295
gpd1,0.72757316,0.4101949578282712,0.42901234567901236,0.018817387850741163
syt6,0.7268951,0.863944324100106,0.7901234567901234,-0.07382086730998261
lamb2,0.72654635,0.9528045351891967,0.8641975308641976,-0.08860700432499913
phgdh,0.7258926,0.8305295662994884,0.5308641975308642,-0.29966536876862415
tinagl1,0.72490656,0.9445545467115269,0.9537037037037037,0.009149156992176777
cxcl12,0.7246582,0.753836935981933,0.5030864197530864,-0.2507505162288466
ccnh,0.7244791,0.031064202424298304,0.4135802469135802,0.3825160444892819
rarres2,0.72399575,0.9785684656865005,0.8364197530864197,-0.14214871260008077
rab26,0.723743,0.3415679587039683,0.49382716049382713,0.15225920178985886
pdgfrb,0.7228324,0.9523436419781537,0.8487654320987654,-0.10357820987938826
slc9a3r1,0.72199774,0.9593492187860073,0.6975308641975309,-0.26181835458847647
rgl1,0.72197294,0.26611974005622896,0.4320987654320988,0.16597902537586984
sod3,0.72179323,0.9489330322164354,0.8734567901234568,-0.07547624209297865
nfia,0.72156596,0.5113149283311057,0.5123456790123457,0.0010307506812400336
hspb2,0.7210137,0.9381481310780292,0.962962962962963,0.02481483188493383
gatm,0.72070426,0.7147531916854865,0.4814814814814815,-0.23327171020400495
igfbp2,0.7204515,0.8832557496428077,0.7160493827160495,-0.16720636692675828
cgnl1,0.7204502,0.9452458865280915,0.9197530864197531,-0.02549280010833843
sfxn1,0.7200983,0.07784486334516294,0.42901234567901236,0.3511674823338494
cx3cr1,0.7199264,0.9855740424943541,0.8055555555555556,-0.18001848693879852
vim,0.7195769,0.9133520763239158,0.7222222222222222,-0.19112985410169359
mdk,0.7192586,0.903396782965387,0.7901234567901234,-0.11327332617526353
msmo1,0.71921045,0.098124164631055,0.42592592592592593,0.32780176129487093
gabra5,0.71841884,0.425220076508273,0.49691358024691357,0.07169350373864058
car4,0.7184186,0.5152786099460755,0.5092592592592593,-0.006019350686816249
parm1,0.7180566,0.5846430382080472,0.5061728395061729,-0.07847019870187433
rgs10,0.7179109,0.3741531087247085,0.441358024691358,0.06720491596664946
gpr22,0.7174409,0.13619394386320693,0.43518518518518523,0.2989912413219783
sox18,0.71712744,0.9106328063787621,0.8858024691358025,-0.024830337242959577
cpne9,0.7171211,0.6324376641932065,0.5339506172839505,-0.09848704690925592
zic1,0.71711624,0.9840991842190164,0.9197530864197531,-0.06434609779926337
foxc1,0.71633744,0.9665852421993824,0.9537037037037037,-0.012881538495678635
bcat1,0.7151772,0.20270083421671203,0.4506172839506173,0.24791644973390525
igfbp7,0.71499074,0.7184403373738305,0.5216049382716049,-0.19683539910222558
inpp5f,0.71462923,0.07088537585841359,0.4320987654320988,0.3612133895736852
slc32a1,0.7143802,0.5612757524081671,0.4907407407407407,-0.07053501166742637
hist1h2bc,0.7140012,0.4668848227865604,0.4598765432098766,-0.007008279576683818
ptp4a3,0.7127651,0.16638244918652345,0.4598765432098766,0.29349409402335314
pde3a,0.7127433,0.9496704613541043,0.9753086419753086,0.025638180621204376
siglech,0.71246856,0.9902751532469927,0.7962962962962963,-0.1939788569506964
cited2,0.7117796,0.11079872793473755,0.42901234567901236,0.3182136177442748
bcl11b,0.71156245,0.4406599990782136,0.5524691358024691,0.11180913672425552
gstp1,0.71079654,0.011384062312762122,0.44753086419753085,0.43614680188476873
gm3764,0.71076256,0.14135594782688854,0.441358024691358,0.30000207686446945
zbtb20,0.7106164,0.6505968567083007,0.5030864197530864,-0.14751043695521426
axl,0.7094867,0.9644190441074803,0.7654320987654322,-0.19898694534204808
bcam,0.70877075,0.9187445268931189,0.9012345679012346,-0.017509958991884345
ucp2,0.70835084,0.9159791676268608,0.8703703703703703,-0.045608797256490474
spi1,0.7077753,0.9912891183112873,0.9444444444444444,-0.04684467386684288
daam2,0.70761144,0.9077752684702954,0.7006172839506173,-0.20715798451967815
psme1,0.7073917,0.09098031985988841,0.4320987654320988,0.3411184455722104
arpc1b,0.70709974,0.8879568603954464,0.7530864197530864,-0.13487044064235998
hpgds,0.70643854,0.8986956722127483,0.9506172839506173,0.05192161173786902
cnn2,0.7058974,0.9423883486196248,0.9228395061728395,-0.01954884244678534
crip1,0.70577407,0.9427109738673549,0.8240740740740741,-0.11863689979328085
acvrl1,0.7056582,0.9382403097202379,0.904320987654321,-0.03391932206591686
olfm3,0.70557123,0.4731529704567452,0.5216049382716049,0.04845196781485972
slc12a2,0.7052311,0.49075909111858784,0.49382716049382713,0.0030680693752392907
pdlim3,0.70519876,0.9467668341245333,0.9814814814814815,0.03471464735694818
cav1,0.7051201,0.932893948472139,0.8827160493827161,-0.05017789908942294
rgcc,0.704775,0.6989445545467114,0.5123456790123457,-0.18659887553436572
slco1c1,0.7045086,0.9462137622712817,0.558641975308642,-0.3875717869626397
nacc2,0.70401925,0.6356639166705074,0.5154320987654322,-0.1202318179050752
ahnak,0.70395976,0.8990182974604785,0.8117283950617284,-0.08728990239875001
cped1,0.7037984,0.9505461584550859,0.9845679012345679,0.034021742779482
pacsin2,0.70362556,0.3184311195096097,0.5061728395061729,0.1877417199965632
ift57,0.7032784,0.10987694151265148,0.4537037037037037,0.34382676219105224
filip1l,0.7029383,0.9089275014979029,0.9567901234567902,0.04786262195888724
msn,0.70137316,0.9685670830068673,0.9197530864197531,-0.04881399658711427
entpd1,0.70072496,0.8990643867815827,0.9135802469135803,0.014515860131997571
sat1,0.7006454,0.12393418444946303,0.44753086419753085,0.32359667974806783
paqr5,0.69935703,0.9511453196294418,0.9598765432098766,0.008731223580434766
gpx8,0.6991504,0.9157487210213393,0.9320987654320988,0.01635004441075949
slc7a4,0.6987556,0.17887265520578877,0.4783950617283951,0.2995224065226063
rhog,0.698335,0.8857906623035443,0.7932098765432098,-0.09258078576033446
slc27a1,0.69824266,0.39747430520348437,0.5061728395061729,0.1086985343026885
igsf21,0.69814456,0.486795409503618,0.5709876543209876,0.08419224481736964
p2ry14,0.6976728,0.8751901184495552,0.9567901234567902,0.08160000500723497
appl2,0.6964155,0.6055675899893995,0.5308641975308642,-0.0747033924585353
f3,0.69593745,0.8437572014564225,0.6697530864197531,-0.17400411503666946
9130024f11rik,0.6956415,0.5373553947550352,0.5061728395061729,-0.031182555248862376
dpp6,0.6954545,0.13149283311056825,0.4691358024691358,0.3376429693585675
cd164,0.6947054,0.16776512881965244,0.49382716049382713,0.3260620316741747
bgn,0.6945807,0.9791676268608563,0.941358024691358,-0.03780960216949836
gsto1,0.6942841,0.08812278195142187,0.4691358024691358,0.3810130205177139
cpq,0.69347817,0.9486564962898096,0.8333333333333334,-0.11532316295647627
lgr6,0.6929142,0.8884638429275937,0.9537037037037037,0.06523986077610999
cers2,0.6924018,0.4818177628243536,0.5216049382716049,0.0397871754472513
egfl7,0.69161636,0.3594506152924367,0.49691358024691357,0.13746296495447685
gng12,0.69159245,0.5648246301331981,0.5648148148148149,-9.815318383177285e-06
eef1e1,0.69086194,0.07024012536295343,0.48765432098765427,0.41741419562470083
fam135b,0.6908182,0.27865603539659856,0.48765432098765427,0.2089982855910557
rspo1,0.69057727,0.857030925934461,0.8271604938271605,-0.02987043210730045
extl1,0.6901719,0.38060561367931045,0.49382716049382713,0.11322154681451668
ddah1,0.68989015,0.3524450384845831,0.49691358024691357,0.14446854176233048
tshz1,0.68975705,0.5321473014702494,0.595679012345679,0.06353171087542964
msi2,0.6894855,0.16126653454394613,0.4907407407407407,0.3294742061967946
tspan17,0.6893627,0.34110706549292524,0.49691358024691357,0.15580651475398832
kctd12,0.68930686,0.597041065585104,0.5,-0.09704106558510395
neto2,0.68860877,0.2927132783334101,0.5216049382716049,0.22889165993819482
tmem176b,0.68822163,0.8687376134949532,0.7160493827160495,-0.1526882307789037
vstm2b,0.6881813,0.33179702262985666,0.5216049382716049,0.18980791564174826
tiam2,0.68791646,0.40899663547955933,0.5,0.09100336452044067
grm2,0.68729115,0.6383370972945568,0.5864197530864197,-0.051917344208137095
dkkl1,0.68728715,0.6613356685256027,0.5432098765432098,-0.11812579198239281
dtnb,0.6863856,0.20777065953818497,0.5061728395061729,0.2984021799679879
tnfaip6,0.686108,0.9088353228556943,0.8518518518518519,-0.05698347100384249
lgi2,0.68599916,0.3447942111812693,0.5123456790123457,0.16755146783107644
gmpr,0.6859798,0.16942434437940734,0.48456790123456794,0.3151435568551606
cpne4,0.68581015,0.5731667972530765,0.5462962962962963,-0.02687050095678023
inpp5d,0.6849096,0.8945937226344656,0.8827160493827161,-0.011877673251749488
podxl,0.6845201,0.8739457067797392,0.8487654320987654,-0.025180274680973724
reln,0.68444306,0.6750241968935797,0.617283950617284,-0.057740246276295704
lcat,0.6841907,0.956860395446375,0.7993827160493827,-0.1574776793969923
prmt2,0.68417335,0.1073881181730193,0.4783950617283951,0.3710069435553758
penk,0.68397164,0.637138774945845,0.5864197530864197,-0.05071902185942534
uap1,0.6832993,0.1463796838272572,0.4907407407407407,0.3443610569134835
btbd17,0.68302536,0.8839470894593723,0.7716049382716049,-0.11234215118776736
tmem119,0.6826293,0.9884315804028206,0.7623456790123457,-0.2260859013904749
serinc5,0.6825922,0.6519334470203254,0.6049382716049383,-0.046995175415387114
coch,0.6809642,0.632668110798728,0.6141975308641976,-0.018470579934530384
fezf2,0.6805495,0.6946121583629072,0.6296296296296297,-0.06498252873327759
tlcd1,0.6803519,0.9488869428953312,0.7654320987654322,-0.183454844129899
clic4,0.68024606,0.7973913444254966,0.6080246913580247,-0.1893666530674719
tagln2,0.68014526,0.937041987371526,0.8981481481481481,-0.03889383922337786
cdh5,0.67974347,0.9879706871917777,0.9012345679012346,-0.08673611929054315
slc38a3,0.6791831,0.9539106788956999,0.5987654320987654,-0.3551452467969345
myo1b,0.6790291,0.5818315896206849,0.6234567901234568,0.04162520050277185
fermt2,0.678518,0.3586210075125593,0.5185185185185186,0.15989751100595928
ptprk,0.67843884,0.5481402958934415,0.5246913580246914,-0.02344893786875013
gal3st1,0.67843294,0.8122321058210813,0.7530864197530864,-0.05914568606799486
tmbim1,0.67812467,0.7342489745126055,0.6388888888888888,-0.09536008562371667
tmem204,0.67779446,0.9357053970595013,0.9320987654320988,-0.00360663162740249
pcdh17,0.6765746,0.21772595289671381,0.5154320987654322,0.29770614586871835
spon1,0.676141,0.5919251509425266,0.5833333333333333,-0.008591817609193364
tenm2,0.6760895,0.15937687237866982,0.5030864197530864,0.3437095473744166
rasgef1b,0.67592233,0.5406738258745449,0.5185185185185186,-0.022155307356026332
lpcat2,0.6754097,0.8796146932755681,0.8827160493827161,0.0031013561071480122
txnip,0.6751438,0.971286352952021,0.8858024691358025,-0.08548388381621852
klf2,0.6740194,0.8815043554408444,0.8055555555555556,-0.0759487998852888
whrn,0.67400783,0.7127252615568973,0.691358024691358,-0.02136723686553932
mpi,0.67384696,0.16675116375535792,0.5061728395061729,0.33942167575081494
timp3,0.6737042,0.8014932940037793,0.6265432098765432,-0.17495008412723612
zmat4,0.67352235,0.29506383370972944,0.5462962962962963,0.25123246258656684
hist3h2a,0.67335224,0.07669263031755547,0.49382716049382713,0.41713453017627167
c1ql3,0.6712976,0.6440060837903858,0.5864197530864197,-0.057586330703966127
slc17a6,0.6709461,0.811586855325621,0.7283950617283951,-0.08319179359722595
phldb2,0.6708668,0.9304051251325068,0.941358024691358,0.010952899558851148
clic1,0.6701621,0.9353827718117712,0.8734567901234568,-0.061925981688314424
rab31,0.67003495,0.552380513435037,0.5833333333333333,0.030952819898296235
grn,0.6698953,0.19385168456468638,0.5123456790123457,0.31849399444765936
grik3,0.66960114,0.5639489330322165,0.5833333333333333,0.019384400301116766
emp3,0.66925246,0.9291146241415864,0.9660493827160493,0.036934758574462934
fmnl1,0.6689427,0.24307507950407892,0.5277777777777778,0.2847026982736989
trhde,0.6686451,0.5146333594506153,0.5864197530864197,0.07178639363580441
vamp8,0.6674404,0.9180992763976586,0.8395061728395061,-0.07859310355815252
plcd4,0.6668934,0.9226621191869844,0.8858024691358025,-0.03685965005118186
npr3,0.6665944,0.8721943125777757,0.8734567901234568,0.0012624775456810955
2810468n07rik,0.6661408,0.5520117988662028,0.5864197530864197,0.03440795422021692
pou3f1,0.6657842,0.8177628243535973,0.6728395061728395,-0.14492331818075777
pcbp3,0.6651978,0.13430428169793063,0.5277777777777778,0.39347349607984716
thrsp,0.6649691,0.6416094390929621,0.6018518518518519,-0.039757587241110226
mertk,0.6634709,0.9325252339033046,0.7592592592592593,-0.17326597464404525
cpm,0.66323584,0.8650965571277135,0.9351851851851852,0.07008862805747174
anxa3,0.6628938,0.9712402636309168,0.8580246913580247,-0.11321557227289203
inpp5j,0.66265523,0.402498041203853,0.5617283950617284,0.15923035385787543
cib2,0.66173154,0.20085726137254,0.5092592592592593,0.3084019978867193
ppargc1a,0.6609838,0.32995344978568464,0.5709876543209876,0.241034204535303
brinp3,0.6609818,0.45586947504263264,0.5648148148148149,0.10894533977218224
lgals1,0.65960145,0.7363690832834032,0.6512345679012346,-0.08513451538216865
rgs14,0.65948516,0.6390284371111213,0.558641975308642,-0.08038646180247933
elovl1,0.65918916,0.7988662027008342,0.7808641975308642,-0.01800200516996997
zfp36l2,0.6591079,0.8987417615338527,0.8055555555555556,-0.09318620597829708
me3,0.6589543,0.21113517997879894,0.558641975308642,0.3475067953298431
pitpnc1,0.6589422,0.3147439738212656,0.5401234567901234,0.2253794829688578
trp53i11,0.6587879,0.5577729640042401,0.5833333333333333,0.025560369329093113
tnfaip1,0.658355,0.23837396875144035,0.558641975308642,0.32026800655720167
islr,0.658208,0.9116006821219523,0.9074074074074074,-0.004193274714544892
pln,0.6581693,0.8902152371295571,0.9845679012345679,0.09435266410501086
s1pr3,0.65798444,0.8409457528690603,0.8981481481481481,0.05720239527908788
lypd1,0.6575916,0.7404249435405816,0.6481481481481481,-0.0922767953924335
ltbp4,0.65741765,0.6034013918974974,0.6203703703703703,0.01696897847287293
rnf152,0.65652114,0.7584919574134673,0.7438271604938271,-0.014664796919640177
fxyd1,0.6564264,0.476194865649629,0.5432098765432098,0.06701501089358086
ccdc141,0.6563711,0.9165783288012168,0.8919753086419753,-0.02460302015924154
2610001j05rik,0.65594435,0.058395169839148275,0.537037037037037,0.4786418671978887
syndig1,0.6556454,0.32778725169378253,0.5462962962962963,0.21850904460251375
cckbr,0.65506494,0.4508457390422639,0.5432098765432098,0.09236413750094596
anxa2,0.6544092,0.9156565423791307,0.9166666666666666,0.0010101242875358851
med10,0.6542743,0.08047195464810808,0.5308641975308642,0.45039224288275614
meis2,0.65423256,0.6602295248190995,0.5679012345679013,-0.09232829025119815
man1c1,0.6539455,0.5321473014702494,0.5925925925925926,0.0604452911223432
nxph3,0.6539247,0.7833801908097894,0.7654320987654322,-0.01794809204435721
cnn3,0.65364265,0.5275844586809236,0.5648148148148149,0.03723035613389125
ddr1,0.65358824,0.5771765681891505,0.6234567901234568,0.046280221934306254
fcgrt,0.6531082,0.95884223625386,0.8672839506172839,-0.09155828563657609
nek7,0.6529496,0.6553901461031479,0.6141975308641976,-0.04119261523895035
myl9,0.652191,0.9499469972807301,0.8611111111111112,-0.0888358861696189
trim59,0.6509376,0.7878047656358022,0.8117283950617284,0.023923629425926296
zfp36,0.6499589,0.9399456146010969,0.9691358024691358,0.02919018786803884
magi1,0.64935005,0.08738535281375304,0.5339506172839505,0.4465652644701975
lef1,0.649272,0.9739134442549662,0.9506172839506173,-0.02329616030434889
mctp1,0.6491212,0.3712033921740333,0.6049382716049383,0.23373487943090498
ak4,0.64903885,0.54362354242522,0.5864197530864197,0.04279621066119965
adap2,0.6489378,0.9849748813199981,0.9845679012345679,-0.0004069800854301642
npc1,0.6485386,0.12333502327510715,0.5401234567901234,0.41678843351501627
tmem145,0.6464545,0.22546895884223628,0.5802469135802469,0.35477795473801066
wfdc1,0.645924,0.9778771258699359,0.9135802469135803,-0.06429687895635561
col6a1,0.6446009,0.774715398442181,0.7716049382716049,-0.003110460170576035
polr2h,0.6440125,0.12024703876111908,0.5648148148148149,0.4445677760536958
limch1,0.6432757,0.220214776236346,0.5432098765432098,0.32299510030686385
matn2,0.64141285,0.6936903719408214,0.7253086419753086,0.03161827003448725
jam3,0.64098465,0.4943540581647232,0.6080246913580247,0.1136706331933015
tmem163,0.64034677,0.8015393833248836,0.7222222222222222,-0.0793171611026614
lhfp,0.64012367,0.5244503848458313,0.632716049382716,0.10826566453688469
crtac1,0.63944435,0.3090288980043324,0.5617283950617284,0.252699497057396
esam,0.639022,0.81725584182145,0.7901234567901234,-0.027132385031326534
cox6a2,0.6389655,0.7437433746600912,0.6975308641975309,-0.04621251046256036
csdc2,0.6384435,0.131907637000507,0.558641975308642,0.426734338308135
shisa9,0.63839334,0.36668663870581186,0.5709876543209876,0.20430101561517577
gm19410,0.63820237,0.7374752269899064,0.7222222222222222,-0.015253004767684208
anxa5,0.6367996,0.34949532193390787,0.5709876543209876,0.22149233238707977
flna,0.63627017,0.589989399456146,0.6574074074074074,0.0674180079512614
itgb1,0.63562554,0.2903166336359866,0.6018518518518519,0.3115352182158653
kcnn2,0.6355263,0.2442273125316864,0.5895061728395061,0.34527886030781973
dclk2,0.6350919,0.3589436327602894,0.6018518518518519,0.24290821909156246
cpne5,0.63481,0.45061529243674237,0.6080246913580247,0.15740939892128236
ets1,0.63448226,0.8877264137899249,0.9166666666666666,0.028940252876741734
crim1,0.6343192,0.5921095082269439,0.6111111111111112,0.0190016028841673
ldb2,0.63430566,0.40784440245195186,0.6049382716049383,0.19709386915298643
col5a1,0.6341319,0.7967921832511407,0.8148148148148149,0.01802263156367423
ankrd33b,0.6337089,0.46107756832741853,0.5895061728395061,0.1284286045120876
tiam1,0.6336626,0.16633635986541917,0.5864197530864197,0.4200833932210005
ece1,0.6331654,0.2676406876526709,0.5987654320987654,0.3311247444460945
slc7a10,0.6330802,0.9175922938655113,0.7962962962962963,-0.12129599756921505
il18,0.6317901,0.6566806470940683,0.6512345679012346,-0.005446079192833686
lamc1,0.63164854,0.7565101166059824,0.7654320987654322,0.008921982159449726
tac1,0.63155735,0.8497488131999815,0.7839506172839507,-0.06579819591603087
vwa1,0.63030475,0.6943356224362816,0.6975308641975309,0.003195241761249301
nbl1,0.63001204,0.5616905562981057,0.5802469135802469,0.018556357282141223
inafm1,0.62961817,0.17403327648983735,0.5740740740740741,0.4000407975842367
efemp1,0.62961185,0.9031202470387611,0.9259259259259259,0.022805678887164782
ifitm2,0.62938046,0.8200212010877079,0.7901234567901234,-0.029897744297584516
nyap2,0.6292023,0.29718394248052726,0.5925925925925926,0.2954086501120653
prelp,0.62899846,0.9725768539429415,0.8950617283950617,-0.07751512554787976
degs2,0.628248,0.8373968751440292,0.941358024691358,0.10396114954732882
cygb,0.6279163,0.2895331151772135,0.5709876543209876,0.28145453914377416
erbb4,0.62787175,0.5842282343181084,0.6234567901234568,0.03922855580534834
cntn4,0.6277018,0.26501359634972577,0.5925925925925926,0.3275789962428668
